"Case ID Number","Defendant Number","Count","Offense Code_enhancement","Section Code_enhancement","Enhancement Type","Disposition Date_enhancement","Disposition_enhancement","Race","Gender","Date of Arrest","Bail Amount","Appearance Status","Sealed Case","Date of Violation","Attempt","Offense Code_primary","Section Code_primary","Crime Type","Disposition Date_primary","Disposition_primary","...11","has_prior"
3223195,3219351,1,"186.22(b)(1)","PC","Enhancement",2022-02-14,"Dismissed/Not True","Hispanic","Male",2020-06-25,90000,"Request for Warrant",NA,2020-06-25,"N","594(a)/(b)(1)","PC","Felony",2022-02-14,"Guilty",NA,0
3247684,3246321,1,"186.22(b)(1)","PC","Enhancement",2023-11-15,"Dismissed/Not True","Hispanic","Male",NA,NA,"Request for Warrant",NA,2019-11-09,"N","211/212.5(c)","PC","Felony",2023-11-15,"Dismissed/Not Guilty",NA,0
3247684,3246322,1,"186.22(b)(1)","PC","Enhancement",2023-11-15,"Dismissed/Not True","Hispanic","Female",NA,NA,"Request for Warrant",NA,2019-11-09,"N","211/212.5(c)","PC","Felony",2023-11-15,"Dismissed/Not Guilty",NA,0
3250718,3249595,1,"186.22(b)(1)","PC","Enhancement",2021-10-12,"Dismissed/Not True","Hispanic","Male",2020-10-24,50000,"Arraignment Letter",NA,2020-10-24,"N","594(a)/(b)(1)","PC","Felony",2021-10-12,"Dismissed/Not Guilty",NA,0
3250718,3249595,3,"186.22(b)(1)","PC","Enhancement",2021-10-12,"Dismissed/Not True","Hispanic","Male",2020-10-24,50000,"Arraignment Letter",NA,2020-10-24,"N","25850(a)/(c)(6)","PC","Felony",2021-10-12,"Dismissed/Not Guilty",NA,0
3250718,3249596,1,"186.22(b)(1)","PC","Enhancement",2022-04-26,"Dismissed/Not True","Hispanic","Male",2020-10-25,1e+05,"Arraignment Letter",NA,2020-10-24,"N","594(a)/(b)(1)","PC","Felony",2022-04-26,"Reduced",NA,1
3256531,3256011,1,"186.22(b)(1)","PC","Enhancement",2021-07-20,"TRUE","White","Male",2020-11-23,50000,"Appearance Date",NA,2020-11-23,"N","22210","PC","Felony",2021-07-20,"Guilty",NA,0
3256531,3256011,2,"186.22(b)(1)","PC","Enhancement",2021-07-20,"TRUE","White","Male",2020-11-23,50000,"Appearance Date",NA,2020-11-23,"N","22210","PC","Felony",2021-07-20,"Guilty",NA,0
3256531,3256011,3,"186.22(b)(1)","PC","Enhancement",2021-07-20,"TRUE","White","Male",2020-11-23,50000,"Appearance Date",NA,2020-11-23,"N","22210","PC","Felony",2021-07-20,"Guilty",NA,0
3256531,3256011,4,"186.22(b)(1)","PC","Enhancement",2021-07-20,"TRUE","White","Male",2020-11-23,50000,"Appearance Date",NA,2020-11-23,"N","22210","PC","Felony",2021-07-20,"Guilty",NA,0
3256531,3256012,1,"186.22(b)(1)","PC","Enhancement",2024-02-15,"Dismissed/Not True","Hispanic","Male",2020-11-23,50000,"Arraignment Letter",NA,2020-11-23,"N","22210","PC","Felony",2024-02-15,"Guilty",NA,0
3256531,3256012,2,"186.22(b)(1)","PC","Enhancement",2024-02-15,"Dismissed/Not True","Hispanic","Male",2020-11-23,50000,"Arraignment Letter",NA,2020-11-23,"N","22210","PC","Felony",2024-02-15,"Dismissed/Not Guilty",NA,0
3256531,3256012,3,"186.22(b)(1)","PC","Enhancement",2024-02-15,"Dismissed/Not True","Hispanic","Male",2020-11-23,50000,"Arraignment Letter",NA,2020-11-23,"N","22210","PC","Felony",2024-02-15,"Dismissed/Not Guilty",NA,0
3256531,3256012,4,"186.22(b)(1)","PC","Enhancement",2024-02-15,"Dismissed/Not True","Hispanic","Male",2020-11-23,50000,"Arraignment Letter",NA,2020-11-23,"N","22210","PC","Felony",2024-02-15,"Dismissed/Not Guilty",NA,0
3256531,3256013,1,"186.22(b)(1)","PC","Enhancement",2023-10-04,"Dismissed/Not True","Hispanic","Male",NA,50000,"Arraignment Letter",NA,2020-11-23,"N","22210","PC","Felony",2023-10-04,"Reduced",NA,0
3256531,3256013,2,"186.22(b)(1)","PC","Enhancement",2023-10-04,"Dismissed/Not True","Hispanic","Male",NA,50000,"Arraignment Letter",NA,2020-11-23,"N","22210","PC","Felony",2023-10-04,"Dismissed/Not Guilty",NA,0
3256531,3256013,3,"186.22(b)(1)","PC","Enhancement",2023-10-04,"Dismissed/Not True","Hispanic","Male",NA,50000,"Arraignment Letter",NA,2020-11-23,"N","22210","PC","Felony",2023-10-04,"Dismissed/Not Guilty",NA,0
3256531,3256013,4,"186.22(b)(1)","PC","Enhancement",2023-10-04,"Dismissed/Not True","Hispanic","Male",NA,50000,"Arraignment Letter",NA,2020-11-23,"N","22210","PC","Felony",2023-10-04,"Dismissed/Not Guilty",NA,0
3261481,3261492,1,"186.22(b)(1)","PC","Enhancement",2023-07-10,"Dismissed/Not True","Hispanic","Male",2020-12-15,75000,"Request for Warrant",NA,2020-12-15,"N","29800(a)(1)","PC","Felony",2023-07-10,"Guilty",NA,1
3261481,3261492,2,"186.22(b)(1)","PC","Enhancement",2023-07-10,"Dismissed/Not True","Hispanic","Male",2020-12-15,75000,"Request for Warrant",NA,2020-12-15,"N","29800(a)(1)","PC","Felony",2023-07-10,"Guilty",NA,1
3261481,3261492,3,"186.22(b)(1)","PC","Enhancement",2023-07-10,"Dismissed/Not True","Hispanic","Male",2020-12-15,75000,"Request for Warrant",NA,2020-12-15,"N","29800(a)(1)","PC","Felony",2023-07-10,"Guilty",NA,1
3262032,3262093,1,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",NA,NA,NA,NA,2020-03-26,"N","11352(a)","HS","Felony",NA,NA,NA,0
3262032,3262093,2,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",NA,NA,NA,NA,2020-03-26,"N","11351","HS","Felony",NA,NA,NA,0
3262032,3262093,3,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",NA,NA,NA,NA,2020-03-26,"N","11379(a)","HS","Felony",NA,NA,NA,0
3262032,3262093,4,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",NA,NA,NA,NA,2020-03-26,"N","11378","HS","Felony",NA,NA,NA,0
3262032,3262093,5,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",NA,NA,NA,NA,2020-03-26,"N","30305(a)(1)","PC","Felony",NA,NA,NA,0
3262032,3264743,1,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Female",NA,NA,NA,NA,2020-03-26,"N","11352(a)","HS","Felony",NA,NA,NA,1
3262032,3264743,2,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Female",NA,NA,NA,NA,2020-03-26,"N","11351","HS","Felony",NA,NA,NA,1
3262032,3264743,3,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Female",NA,NA,NA,NA,2020-03-26,"N","11379(a)","HS","Felony",NA,NA,NA,1
3262032,3264743,4,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Female",NA,NA,NA,NA,2020-03-26,"N","11378","HS","Felony",NA,NA,NA,1
3262032,3264743,5,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Female",NA,NA,NA,NA,2020-03-26,"N","30305(a)(1)","PC","Felony",NA,NA,NA,1
3263049,3263220,1,"186.22(b)(1)","PC","Enhancement",2022-03-02,"TRUE","Hispanic","Male",NA,NA,"Appearance Date",NA,2020-01-04,"N","29820(b)","PC","Felony",2022-03-02,"Guilty",NA,1
3263830,3264067,1,"186.22(b)(1)","PC","Enhancement",2023-04-18,"TRUE","Hispanic","Male",2020-12-13,90000,"Request for Warrant",NA,2020-12-13,"N","211/212.5(c)","PC","Felony",2023-04-18,"Guilty",NA,0
3265112,3265486,1,"186.22(b)(1)","PC","Enhancement",2021-01-25,"Dismissed/Not True","Hispanic","Male",2021-01-05,NA,"In Custody",NA,2021-01-05,"N","594(a)/(b)(1)","PC","Felony",2021-01-25,"Dismissed/Not Guilty",NA,0
3265112,3265487,1,"186.22(b)(1)","PC","Enhancement",2021-05-10,"Dismissed/Not True","Hispanic","Female",2021-01-05,NA,"In Custody",NA,2021-01-05,"N","594(a)/(b)(1)","PC","Felony",2021-05-10,"Dismissed/Not Guilty",NA,0
3265112,3265488,1,"186.22(b)(1)","PC","Enhancement",2021-01-21,"Dismissed/Not True","Hispanic","Female",2021-01-05,NA,"In Custody",NA,2021-01-05,"N","594(a)/(b)(1)","PC","Felony",2021-01-21,"Dismissed/Not Guilty",NA,0
3265316,3265723,1,"186.22(b)(1)","PC","Enhancement",2021-02-09,"Dismissed/Not True","Hispanic","Male",2021-01-06,1e+06,"In Custody",NA,2021-01-06,"N","21310","PC","Felony",2021-02-09,"Guilty",NA,1
3265316,3265723,2,"186.22(b)(1)","PC","Enhancement",2021-02-09,"Dismissed/Not True","Hispanic","Male",2021-01-06,1e+06,"In Custody",NA,2021-01-06,"N","21310","PC","Felony",2021-02-09,"Guilty",NA,1
3265408,3265822,1,"186.22(b)(1)","PC","Enhancement",2021-01-25,"Dismissed/Not True","Hispanic","Male",2021-01-07,1e+06,"In Custody",NA,2021-01-07,"N","29800(a)(1)","PC","Felony",2021-01-25,"Dismissed/Not Guilty",NA,1
3265408,3265822,2,"186.22(b)(1)","PC","Enhancement",2021-01-25,"Dismissed/Not True","Hispanic","Male",2021-01-07,1e+06,"In Custody",NA,2021-01-07,"N","25850(a)/(c)(3)","PC","Felony",2021-01-25,"Dismissed/Not Guilty",NA,1
3265816,3266171,1,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2021-01-07,1e+06,"In Custody",NA,2021-01-07,"N","11351","HS","Felony",NA,NA,NA,1
3265816,3266171,2,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2021-01-07,1e+06,"In Custody",NA,2021-01-07,"N","11352(a)","HS","Felony",NA,NA,NA,1
3265816,3266171,3,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2021-01-07,1e+06,"In Custody",NA,2021-01-07,"N","11378","HS","Felony",NA,NA,NA,1
3265816,3266171,4,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2021-01-07,1e+06,"In Custody",NA,2021-01-07,"N","11379(a)","HS","Felony",NA,NA,NA,1
3265862,3266329,1,"186.22(b)(1)","PC","Enhancement",2022-03-22,"TRUE","Hispanic","Male",2021-01-09,1e+06,"In Custody",NA,2021-01-09,"N","29800(a)(1)","PC","Felony",2022-03-22,"Guilty",NA,1
3265862,3266330,1,"186.22(b)(1)","PC","Enhancement",2021-06-17,"Dismissed/Not True","Hispanic","Male",2021-01-09,50000,"In Custody",NA,2021-01-09,"N","29800(a)(1)","PC","Felony",2021-06-17,"Guilty",NA,0
3265892,3266360,1,"186.22(b)(1)","PC","Enhancement",2021-07-22,"TRUE","Hispanic","Male",2021-01-09,NA,"In Custody",NA,2021-01-09,"N","11370.1(a)","HS","Felony",2021-07-22,"Guilty",NA,1
3265892,3266360,2,"186.22(b)(1)","PC","Enhancement",2021-07-22,"TRUE","Hispanic","Male",2021-01-09,NA,"In Custody",NA,2021-01-09,"N","11370.1(a)","HS","Felony",2021-07-22,"Guilty",NA,1
3265892,3266360,3,"186.22(b)(1)","PC","Enhancement",2021-07-22,"TRUE","Hispanic","Male",2021-01-09,NA,"In Custody",NA,2021-01-09,"N","11378","HS","Felony",2021-07-22,"Guilty",NA,1
3265892,3266360,4,"186.22(b)(1)","PC","Enhancement",2021-07-22,"TRUE","Hispanic","Male",2021-01-09,NA,"In Custody",NA,2021-01-09,"N","11351","HS","Felony",2021-07-22,"Guilty",NA,1
3265892,3266360,5,"186.22(b)(1)","PC","Enhancement",2021-07-22,"TRUE","Hispanic","Male",2021-01-09,NA,"In Custody",NA,2021-01-09,"N","29800(a)(1)","PC","Felony",2021-07-22,"Guilty",NA,1
3265892,3266360,7,"186.22(b)(1)","PC","Enhancement",2021-07-22,"TRUE","Hispanic","Male",2021-01-09,NA,"In Custody",NA,2021-01-09,"N","30305(a)(1)","PC","Felony",2021-07-22,"Guilty",NA,1
3265892,3266361,1,"186.22(b)(1)","PC","Enhancement",2021-07-22,"TRUE","Hispanic","Female",2021-01-09,NA,"In Custody",NA,2021-01-09,"N","11370.1(a)","HS","Felony",2021-07-22,"Guilty",NA,0
3265892,3266361,2,"186.22(b)(1)","PC","Enhancement",2021-07-22,"TRUE","Hispanic","Female",2021-01-09,NA,"In Custody",NA,2021-01-09,"N","11370.1(a)","HS","Felony",2021-07-22,"Guilty",NA,0
3265892,3266361,3,"186.22(b)(1)","PC","Enhancement",2021-07-22,"TRUE","Hispanic","Female",2021-01-09,NA,"In Custody",NA,2021-01-09,"N","11378","HS","Felony",2021-07-22,"Guilty",NA,0
3265892,3266361,4,"186.22(b)(1)","PC","Enhancement",2021-07-22,"TRUE","Hispanic","Female",2021-01-09,NA,"In Custody",NA,2021-01-09,"N","11351","HS","Felony",2021-07-22,"Guilty",NA,0
3265892,3266361,6,"186.22(b)(1)","PC","Enhancement",2021-07-22,"TRUE","Hispanic","Female",2021-01-09,NA,"In Custody",NA,2021-01-09,"N","29800(a)(1)","PC","Felony",2021-07-22,"Guilty",NA,0
3265892,3266361,8,"186.22(b)(1)","PC","Enhancement",2021-07-22,"TRUE","Hispanic","Female",2021-01-09,NA,"In Custody",NA,2021-01-09,"N","30305(a)(1)","PC","Felony",2021-07-22,"Guilty",NA,0
3266704,3267246,1,"186.22(b)(1)","PC","Enhancement",2021-12-02,"TRUE","Hispanic","Male",2021-01-12,1e+06,"In Custody",NA,2021-01-08,"N","245(b)","PC","Felony",2021-12-02,"Guilty",NA,1
3266704,3267246,2,"186.22(b)(1)","PC","Enhancement",2021-12-02,"TRUE","Hispanic","Male",2021-01-12,1e+06,"In Custody",NA,2021-01-08,"N","211/212.5(c)","PC","Felony",2021-12-02,"Guilty",NA,1
3267124,3267717,1,"186.22(b)(1)","PC","Enhancement",2021-03-17,"Dismissed/Not True","Hispanic","Male",NA,1e+05,"In Custody",NA,2021-01-14,"N","10851(a)","VC","Felony",2021-03-17,"Guilty",NA,0
3267124,3267717,2,"186.22(b)(1)","PC","Enhancement",2021-03-17,"Dismissed/Not True","Hispanic","Male",NA,1e+05,"In Custody",NA,2021-01-14,"N","21310","PC","Felony",2021-03-17,"Guilty",NA,0
3267695,3268364,1,"186.22(b)(1)","PC","Enhancement",2024-07-25,"Dismissed/Not True","Hispanic","Male",2021-01-18,1e+05,"Appearance Date",NA,2021-01-18,"N","29800(a)(1)","PC","Felony",2024-07-25,"Guilty",NA,1
3267695,3268364,2,"186.22(b)(1)","PC","Enhancement",2024-07-25,"Dismissed/Not True","Hispanic","Male",2021-01-18,1e+05,"Appearance Date",NA,2021-01-18,"N","11370.1(a)","HS","Felony",2024-07-25,"Guilty",NA,1
3268422,3269205,1,"186.22(b)(1)","PC","Enhancement",2021-07-02,"TRUE","Hispanic","Male",2021-01-20,1e+06,"In Custody",NA,2021-01-18,"N","211/212.5(c)","PC","Felony",2021-07-02,"Guilty",NA,1
3268422,3269205,2,"186.22(b)(1)","PC","Enhancement",2021-07-02,"Dismissed/Not True","Hispanic","Male",2021-01-20,1e+06,"In Custody",NA,2021-01-18,"N","245(a)(4)","PC","Felony",2021-07-02,"Dismissed/Not Guilty",NA,1
3268784,3269602,1,"186.22(b)(1)","PC","Enhancement",2021-05-28,"Dismissed/Not True","Hispanic","Male",2021-01-20,NA,"In Custody",NA,2021-01-16,"N","594(a)/(b)(1)","PC","Felony",2021-05-28,"Reduced",NA,1
3269040,3269892,1,"186.22(b)(1)","PC","Enhancement",2021-02-09,"Dismissed/Not True","Hispanic","Male",2021-01-22,1e+05,"In Custody",NA,2021-01-22,"N","594(a)/(b)(1)","PC","Felony",2021-02-09,"Guilty",NA,1
3269144,3270007,1,"186.22(b)(1)","PC","Enhancement",2021-03-18,"Dismissed/Not True","Hispanic","Male",2021-01-22,2e+05,"In Custody",NA,2021-01-22,"N","11378","HS","Felony",2021-03-18,"Guilty",NA,1
3270080,3271046,1,"186.22(b)(1)","PC","Enhancement",2022-03-14,"TRUE","Hispanic","Male",2021-01-28,1e+06,"In Custody",NA,2021-01-20,"N","594(a)/(b)(1)","PC","Felony",2022-03-14,"Guilty",NA,1
3270097,3271065,1,"186.22(b)(1)","PC","Enhancement",2024-01-05,"Dismissed/Not True","Hispanic","Male",2021-01-27,1e+05,"Appearance Date",NA,2020-08-19,"N","211/212.5(c)","PC","Felony",2024-01-05,"Dismissed/Not Guilty",NA,1
3270097,3271065,2,"186.22(b)(1)","PC","Enhancement",2024-01-05,"Dismissed/Not True","Hispanic","Male",2021-01-27,1e+05,"Appearance Date",NA,2022-08-19,"N","245(a)(4)","PC","Felony",2024-01-05,"Dismissed/Not Guilty",NA,1
3271133,3272218,1,"186.22(b)(1)","PC","Enhancement",2022-01-25,"TRUE","Hispanic","Male",2021-02-01,1e+05,"In Custody",NA,2020-07-15,"N","29800(a)(1)","PC","Felony",2022-01-25,"Guilty",NA,1
3271133,3272218,2,"186.22(b)(1)","PC","Enhancement",2022-01-25,"TRUE","Hispanic","Male",2021-02-01,1e+05,"In Custody",NA,2020-07-15,"N","30305(a)(1)","PC","Felony",2022-01-25,"Guilty",NA,1
3271356,3272472,1,"186.22(b)(1)","PC","Enhancement",2022-08-10,"Dismissed/Not True","Hispanic","Female",2020-10-01,NA,"Request for Warrant",NA,2020-10-01,"N","666.5(a)/10851(a)","PC","Felony",2022-08-10,"Guilty",NA,1
3271356,3272472,2,"186.22(b)(1)","PC","Enhancement",2022-08-10,"Dismissed/Not True","Hispanic","Female",2020-10-01,NA,"Request for Warrant",NA,2020-10-01,"N","496d(a)","PC","Felony",2022-08-10,"Guilty",NA,1
3271466,3272605,1,"186.22(b)(1)","PC","Enhancement",2022-01-25,"Dismissed/Not True","Hispanic","Male",2021-02-04,NA,"Appearance Date",NA,2021-02-04,"N","29800(a)(1)","PC","Felony",2022-01-25,"Dismissed/Not Guilty",NA,1
3271592,3272740,1,"186.22(b)(1)","PC","Enhancement",2021-08-13,"TRUE","Hispanic","Male",2021-01-28,40000,"Arraignment Letter",NA,2020-04-10,"N","626.9(b)","PC","Felony",2021-08-13,"Guilty",NA,0
3271592,3272740,2,"186.22(b)(1)","PC","Enhancement",2021-08-13,"TRUE","Hispanic","Male",2021-01-28,40000,"Arraignment Letter",NA,2020-04-10,"N","29800(a)(1)","PC","Felony",2021-08-13,"Guilty",NA,0
3271792,3272952,1,"186.22(b)(1)","PC","Enhancement",2022-11-14,"TRUE","Hispanic","Male",2021-02-04,1e+06,"In Custody",NA,2021-02-04,"N","29800(a)(1)","PC","Felony",2022-11-14,"Guilty",NA,1
3271792,3272952,2,"186.22(b)(1)","PC","Enhancement",2022-11-14,"TRUE","Hispanic","Male",2021-02-04,1e+06,"In Custody",NA,2021-02-04,"N","25850(a)/(c)(1)","PC","Felony",2022-11-14,"Guilty",NA,1
3271792,3272952,3,"186.22(b)(1)","PC","Enhancement",2022-11-14,"TRUE","Hispanic","Male",2021-02-04,1e+06,"In Custody",NA,2021-02-04,"N","30305(a)(1)","PC","Felony",2022-11-14,"Guilty",NA,1
3271792,3272952,4,"186.22(b)(1)","PC","Enhancement",2022-11-14,"TRUE","Hispanic","Male",2021-02-04,1e+06,"In Custody",NA,2021-02-04,"N","11378","HS","Felony",2022-11-14,"Guilty",NA,1
3272204,3273427,1,"186.22(b)(1)","PC","Enhancement",2021-03-25,"TRUE","Hispanic","Male",2021-02-08,1e+05,"In Custody",NA,2021-02-08,"N","2800.2","VC","Felony",2021-03-25,"Guilty",NA,0
3272204,3273427,3,"186.22(b)(1)","PC","Enhancement",2021-03-25,"TRUE","Hispanic","Male",2021-02-08,1e+05,"In Custody",NA,2021-02-08,"N","25850(a)/(c)(3)","PC","Felony",2021-03-25,"Guilty",NA,0
3272956,3274138,1,"186.22(b)(1)","PC","Enhancement",2022-02-16,"Dismissed/Not True","Hispanic","Male",2021-02-08,1e+05,"In Custody",NA,2021-02-08,"N","21310","PC","Felony",2022-02-16,"Reduced",NA,1
3273282,3274634,1,"186.22(b)(1)","PC","Enhancement",2021-09-15,"Dismissed/Not True","Hispanic","Female",2021-02-13,NA,"Appearance Date",NA,2021-02-13,"N","594(a)/(b)(1)","PC","Felony",2021-09-15,"Reduced",NA,0
3273282,3274634,2,"186.22(b)(1)","PC","Enhancement",2021-09-15,"Dismissed/Not True","Hispanic","Female",2021-02-13,NA,"Appearance Date",NA,2021-02-13,"N","182(a)(1)","PC","Felony",2021-09-15,"Reduced",NA,0
3273282,3274635,1,"186.22(b)(1)","PC","Enhancement",2021-10-08,"Dismissed/Not True","Hispanic","Male",2021-02-13,NA,"In Custody",NA,2021-02-13,"N","594(a)/(b)(1)","PC","Felony",2021-10-08,"Guilty",NA,1
3273282,3274635,2,"186.22(b)(1)","PC","Enhancement",2021-10-08,"Dismissed/Not True","Hispanic","Male",2021-02-13,NA,"In Custody",NA,2021-02-13,"N","182(a)(1)","PC","Felony",2021-10-08,"Dismissed/Not Guilty",NA,1
3274416,3275904,1,"186.22(b)(1)","PC","Enhancement",2021-11-05,"TRUE","Hispanic","Male",2021-02-17,1e+06,"In Custody",NA,2020-09-13,"N","25850(a)/(c)(6)","PC","Felony",2021-11-05,"Guilty",NA,0
3274416,3275904,2,"186.22(b)(1)","PC","Enhancement",2021-11-05,"Dismissed/Not True","Hispanic","Male",2021-02-17,1e+06,"In Custody",NA,2020-09-13,"N","25400(a)(2)/(c)(6)","PC","Felony",2021-11-05,"Dismissed/Not Guilty",NA,0
3274990,3276525,1,"186.22(b)(1)","PC","Enhancement",2021-04-27,"TRUE","Hispanic","Male",2021-02-20,1e+05,"In Custody",NA,2021-02-20,"N","11351","HS","Felony",2021-04-27,"Guilty",NA,0
3274990,3276525,2,"186.22(b)(1)","PC","Enhancement",2021-04-27,"TRUE","Hispanic","Male",2021-02-20,1e+05,"In Custody",NA,2021-02-20,"N","11378","HS","Felony",2021-04-27,"Guilty",NA,0
3275167,3276720,1,"186.22(b)(1)","PC","Enhancement",2021-06-24,"TRUE","Hispanic","Male",2021-02-20,1e+06,"In Custody",NA,2021-02-19,"N","664(a)-187(a)","PC","Felony",2021-06-24,"Guilty",NA,1
3275167,3276720,2,"186.22(b)(1)","PC","Enhancement",2021-06-24,"TRUE","Hispanic","Male",2021-02-20,1e+06,"In Custody",NA,2021-02-19,"N","664(a)-187(a)","PC","Felony",2021-06-24,"Guilty",NA,1
3275167,3276720,3,"186.22(b)(1)","PC","Enhancement",2021-06-24,"TRUE","Hispanic","Male",2021-02-20,1e+06,"In Custody",NA,2021-02-19,"N","246","PC","Felony",2021-06-24,"Guilty",NA,1
3275167,3276720,3,"186.22(b)(4)","PC","Other",2021-06-24,"TRUE","Hispanic","Male",2021-02-20,1e+06,"In Custody",NA,2021-02-19,"N","246","PC","Felony",2021-06-24,"Guilty",NA,1
3275167,3276720,4,"186.22(b)(1)","PC","Enhancement",2021-06-24,"TRUE","Hispanic","Male",2021-02-20,1e+06,"In Custody",NA,2021-02-19,"N","246","PC","Felony",2021-06-24,"Guilty",NA,1
3275167,3276720,4,"186.22(b)(4)","PC","Other",2021-06-24,"TRUE","Hispanic","Male",2021-02-20,1e+06,"In Custody",NA,2021-02-19,"N","246","PC","Felony",2021-06-24,"Guilty",NA,1
3275167,3276720,5,"186.22(b)(1)","PC","Enhancement",2021-06-24,"TRUE","Hispanic","Male",2021-02-20,1e+06,"In Custody",NA,2021-02-19,"N","245(a)(2)","PC","Felony",2021-06-24,"Guilty",NA,1
3275167,3276720,6,"186.22(b)(1)","PC","Enhancement",2021-06-24,"TRUE","Hispanic","Male",2021-02-20,1e+06,"In Custody",NA,2021-02-19,"N","245(a)(2)","PC","Felony",2021-06-24,"Guilty",NA,1
3275167,3276720,7,"186.22(b)(1)","PC","Enhancement",2021-06-24,"TRUE","Hispanic","Male",2021-02-20,1e+06,"In Custody",NA,2021-02-19,"N","29800(a)(1)","PC","Felony",2021-06-24,"Guilty",NA,1
3275167,3276720,8,"186.22(b)(1)","PC","Enhancement",2021-06-24,"TRUE","Hispanic","Male",2021-02-20,1e+06,"In Custody",NA,2021-02-19,"N","30305(a)(1)","PC","Felony",2021-06-24,"Guilty",NA,1
3275167,3276721,10,"186.22(b)(1)","PC","Enhancement",2021-12-20,"Dismissed/Not True","Hispanic","Male",2021-02-20,5e+05,"In Custody",NA,2021-02-19,"N","245(a)(1)","PC","Felony",2021-12-20,"Guilty",NA,1
3275167,3276721,11,"186.22(b)(1)","PC","Enhancement",2021-12-20,"Dismissed/Not True","Hispanic","Male",2021-02-20,5e+05,"In Custody",NA,2021-02-19,"N","245(a)(1)","PC","Felony",2021-12-20,"Guilty",NA,1
3275167,3276722,10,"186.22(b)(1)","PC","Enhancement",2021-04-29,"TRUE","Hispanic","Male",2021-02-19,250000,"In Custody",NA,2021-02-19,"N","245(a)(1)","PC","Felony",2021-04-29,"Guilty",NA,0
3275167,3276722,11,"186.22(b)(1)","PC","Enhancement",2021-04-29,"TRUE","Hispanic","Male",2021-02-19,250000,"In Custody",NA,2021-02-19,"N","245(a)(1)","PC","Felony",2021-04-29,"Guilty",NA,0
3275167,3276722,13,"186.22(b)(1)","PC","Enhancement",2021-04-29,"TRUE","Hispanic","Male",2021-02-19,250000,"In Custody",NA,2021-02-19,"N","245(a)(1)","PC","Felony",2021-04-29,"Guilty",NA,0
3275167,3276722,14,"186.22(b)(1)","PC","Enhancement",2021-04-29,"TRUE","Hispanic","Male",2021-02-19,250000,"In Custody",NA,2021-02-19,"N","594(a)/(b)(1)","PC","Felony",2021-04-29,"Guilty",NA,0
3276348,3278053,1,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2021-02-25,2e+06,"In Custody",NA,2021-02-25,"N","30305(a)(1)","PC","Felony",NA,NA,NA,1
3276631,3278357,1,"186.22(b)(1)","PC","Enhancement",2021-08-31,"Dismissed/Not True","Hispanic","Male",2021-02-25,45000,"In Custody",NA,2021-02-25,"N","25850(a)/(c)(6)","PC","Felony",2021-08-31,"Guilty",NA,0
3276650,3278378,1,"186.22(b)(1)","PC","Enhancement",2022-01-21,"TRUE","Hispanic","Male",2021-02-25,1e+06,"Appearance Date",NA,2021-02-25,"N","11378","HS","Felony",2022-01-21,"Guilty",NA,1
3276650,3278378,2,"186.22(b)(1)","PC","Enhancement",2022-01-21,"TRUE","Hispanic","Male",2021-02-25,1e+06,"Appearance Date",NA,2021-02-25,"N","11379(a)","HS","Felony",2022-01-21,"Guilty",NA,1
3276650,3278378,3,"186.22(b)(1)","PC","Enhancement",2022-01-21,"TRUE","Hispanic","Male",2021-02-25,1e+06,"Appearance Date",NA,2021-02-25,"N","32310(a)","PC","Felony",2022-01-21,"Guilty",NA,1
3276709,3278440,1,"186.22(b)(1)","PC","Enhancement",2021-08-03,"Dismissed/Not True","Hispanic","Male",2021-02-26,1e+06,"Appearance Date",NA,2021-02-14,"N","664(a)-187(a)","PC","Felony",2021-08-03,"Guilty",NA,0
3276709,3278440,2,"186.22(b)(1)","PC","Enhancement",2023-03-24,"Dismissed/Not True","Hispanic","Male",2021-02-26,1e+06,"Appearance Date",NA,2021-02-14,"N","245(b)","PC","Felony",2023-03-24,"Guilty",NA,0
3277070,3278846,1,"186.22(b)(1)","PC","Enhancement",2021-04-05,"TRUE","Hispanic","Male",2021-02-28,1e+05,"In Custody",NA,2021-02-28,"N","29800(a)(1)","PC","Felony",2021-04-05,"Guilty",NA,1
3277070,3278846,2,"186.22(b)(1)","PC","Enhancement",2021-04-05,"Dismissed/Not True","Hispanic","Male",2021-02-28,1e+05,"In Custody",NA,2021-02-28,"N","25850(a)/(c)(1)","PC","Felony",2021-04-05,"Guilty",NA,1
